Movement,Nose.x,Nose.y,Neck.x,Neck.y,RShoulder.x,RShoulder.y,RElbow.x,RElbow.y,RWrist.x,RWrist.y,LShoulder.x,LShoulder.y,LElbow.x,LElbow.y,LWrist.x,LWrist.y,MidHip.x,MidHip.y,RHip.x,RHip.y,RKnee.x,RKnee.y,RAnkle.x,RAnkle.y,LHip.x,LHip.y,LKnee.x,LKnee.y,LAnkle.x,LAnkle.y,REye.x,REye.y,LEye.x,LEye.y,REar.x,REar.y,LEar.x,LEar.y,LBigToe.x,LBigToe.y,LSmallToe.x,LSmallToe.y,LHeel.x,LHeel.y,RBigToe.x,RBigToe.y,RSmallToe.x,RSmallToe.y,RHeel.x,RHeel.y
0,589.9124,132.06255,599.0438,200.18376,558.10645,200.23341,535.6053,295.21692,526.67224,358.76617,640.1368,200.14447,667.1044,286.2852,653.5856,358.8782,598.979,372.48407,563.0937,376.7191,567.5075,485.77753,581.00476,599.0016,630.7459,372.46674,630.8024,485.75284,630.7934,594.7977,572.0523,127.35926,594.7885,127.329254,0,0,626.3979,127.65342,603.8636,621.8792,630.8378,621.91187,630.8179,599.40607,567.49725,621.7929,562.74805,612.75836,594.409,603.72144
0,585.6168,132.05923,599.0341,200.18246,558.0952,200.23611,531.34436,295.21097,526.6731,358.76468,640.1214,200.14203,667.0956,286.283,653.5829,358.87872,598.9703,372.48746,563.0844,376.72333,567.50806,485.78082,581.00446,599.0023,630.7388,372.46954,630.7998,485.75348,630.7934,594.7974,572.01935,127.35302,594.7665,127.3243,0,0,626.38074,127.65319,603.8699,621.8807,630.8417,621.91187,630.81635,599.40564,567.5022,621.7924,562.75165,612.7596,594.4087,603.72235
0,585.6202,132.06151,599.03546,200.1866,558.0961,200.23705,531.3459,295.21783,526.6751,358.76523,640.12445,200.14734,667.0873,286.3028,653.5791,358.88437,598.97,376.7007,563.0814,376.7342,567.507,485.78943,581.0106,599.0053,630.738,372.48065,630.79913,485.75848,630.79974,594.8,572.0251,127.353096,594.7697,127.32737,0,0,626.3834,127.6574,603.8751,621.87897,630.84924,621.9101,630.82983,599.4079,567.5036,621.7954,562.7544,612.7623,594.4141,603.72235
0,585.61993,132.06151,599.03595,200.18636,558.0965,200.23688,531.34595,295.2165,526.6762,358.76428,640.1247,200.14688,667.08826,286.30212,653.5798,358.88492,598.97174,376.69897,563.0835,376.73187,567.5083,485.78647,581.0094,599.0033,630.739,372.47873,630.7971,485.75937,630.7973,594.8011,572.0245,127.35296,594.76996,127.32727,0,0,626.3836,127.65721,603.8641,621.8783,630.8413,621.9115,630.8315,599.4099,567.4947,621.7929,562.74786,612.75885,594.4132,603.7203
0,585.6118,132.07591,599.02124,200.20085,553.91693,200.24948,531.3302,295.22266,526.62384,358.77356,640.1172,200.1736,667.08136,290.71442,653.546,363.2456,598.9664,376.72937,563.07416,376.7687,567.47626,485.7716,580.99554,594.8217,630.73755,376.71185,630.79144,485.74002,630.766,594.7846,572.0114,127.3619,594.768,127.335365,0,0,626.38995,127.67811,608.21655,621.89325,630.88544,621.9034,630.76654,599.39905,567.56775,621.78094,562.7812,612.7691,594.3971,603.7032
0,585.6187,132.07074,599.0198,200.20422,553.91724,200.24956,531.33167,295.22678,526.63336,358.77286,640.11475,200.17943,667.0687,290.73242,653.5366,363.2512,594.854,376.72852,563.0716,376.76886,567.4825,485.76935,581.00116,594.81415,630.7356,376.7108,630.7973,485.7243,630.77386,594.77405,572.01544,127.358284,594.7719,127.33145,0,0,626.3884,127.67806,608.2488,621.8844,630.9133,621.8896,630.7645,599.38586,567.5896,621.78046,562.7901,612.7692,594.39777,603.69366
0,585.62036,132.06796,599.0166,200.1983,553.9164,200.24794,531.3343,295.22232,526.63544,358.771,640.1079,200.16832,667.0766,290.7152,653.52844,363.24753,594.85065,376.7248,563.071,376.7655,567.47797,485.75717,580.98987,594.80695,630.72986,376.7064,630.79395,485.71652,630.7688,594.7679,572.01465,127.35773,594.7733,127.32989,0,0,626.3875,127.681786,608.25183,621.8785,630.9162,621.87897,630.7518,599.3834,567.5934,621.7726,562.78973,612.76373,590.19934,603.6796
0,585.603,132.06438,599.0105,200.19495,553.9074,200.25252,531.3288,295.22168,526.6201,358.7368,640.09283,200.15254,667.0816,290.69095,653.51685,358.88828,594.8125,376.76154,563.0298,376.80475,567.4644,485.81686,581.02155,599.0164,630.6962,376.7413,630.7627,485.76062,630.77496,594.8134,571.99994,127.35026,594.7667,127.32789,0,0,626.3911,127.68138,608.22235,621.91583,630.8721,621.93835,630.783,599.4317,567.5662,621.8075,562.792,612.79736,594.4173,603.74347
0,585.6012,132.06342,599.01025,200.19496,553.9067,200.25348,531.3307,295.2303,526.623,358.76437,640.09296,200.15192,667.0797,290.6921,653.51416,358.89453,594.8217,376.7622,563.0396,376.8051,567.47076,485.81757,581.0235,599.01245,630.70557,376.74194,630.7673,485.75854,630.77826,594.8107,571.9989,127.3492,594.76636,127.326546,0,0,626.3917,127.68074,608.2346,621.9151,630.88135,621.9338,630.7818,599.42773,567.57477,621.80743,562.7977,612.79736,594.4172,603.7376
0,585.6025,132.06357,599.012,200.1931,553.91254,200.25238,531.3304,295.22568,526.6294,358.75272,640.09265,200.15047,667.08,290.68604,653.5169,358.88458,594.8244,376.7483,563.0448,376.7906,567.47546,485.7994,581.0236,599.0014,630.7052,376.7272,630.777,485.73895,630.78577,594.80304,571.99884,127.35024,594.7661,127.326485,0,0,626.3907,127.67989,608.25854,621.9115,630.9041,621.92395,630.78516,599.4214,567.5838,621.8008,562.80035,612.7885,594.4167,603.72705
0,585.6478,132.05728,598.99725,200.17606,553.90106,200.22606,535.61316,290.83423,526.6367,358.8006,640.0541,200.12485,667.0626,286.28943,649.1278,358.86026,594.80536,376.75647,563.03955,376.8035,567.49347,485.81506,580.9797,594.81415,630.67346,376.72864,630.7779,485.74567,630.7862,594.7694,572.0394,127.34319,594.79553,127.323235,0,0,626.38904,127.66122,603.87714,621.8623,630.8512,621.8822,630.80035,599.3877,567.53986,621.7667,562.76355,612.7475,590.20154,603.67596
0,585.63983,132.06519,599.0025,200.17271,553.90924,200.22234,535.623,290.8318,526.638,358.79736,640.06055,200.12169,667.066,286.29294,649.1335,358.8604,594.8042,376.74496,563.0394,376.79095,567.4952,485.80142,580.98303,594.80383,630.6715,376.7164,630.78253,485.72592,630.78754,594.7503,572.0323,127.34769,594.7896,127.32881,0,0,626.3904,127.66295,608.2055,621.8595,630.8831,621.86444,630.7946,599.36847,567.5562,621.76807,562.7715,612.7491,590.1999,603.66565
0,585.64526,132.05353,598.99695,200.17047,553.90643,200.21574,535.63086,290.83536,526.63544,358.81232,640.04767,200.12242,667.06555,286.30954,649.0991,358.8799,594.7962,376.7466,563.03284,376.79443,567.4948,485.81036,580.9861,594.80994,630.6609,376.7187,630.7896,485.7336,630.795,594.7637,572.0347,127.33579,594.7949,127.31923,0,0,626.39526,127.65909,603.872,621.8633,630.853,621.88684,630.8179,599.38245,567.5289,621.76556,562.7587,612.7426,594.39954,603.6793
0,589.9238,132.05568,599.00305,200.17578,553.9098,200.21921,535.6422,290.84598,526.6488,358.79437,640.05365,200.12787,667.07733,286.3095,649.13873,358.89215,594.8021,376.7491,563.0375,376.79456,567.4778,485.8024,580.9898,594.80865,630.6665,376.72247,630.7852,485.7339,630.789,594.75336,572.0605,127.342636,594.81024,127.32721,0,0,626.4013,127.66111,608.19653,621.8706,630.87897,621.8786,630.80255,599.37164,567.5666,621.77094,562.7805,612.75616,594.3992,603.68054
0,585.64844,132.06404,598.99945,200.17691,553.9077,200.219,535.6403,290.84595,526.65594,358.79913,640.04974,200.13232,667.06226,286.31995,649.13293,363.24313,594.8005,376.74402,563.03864,376.78833,567.4804,485.79495,580.9925,594.8113,630.6624,376.71646,630.78174,485.72906,630.7935,594.75543,572.0422,127.341415,594.7976,127.33172,0,0,626.395,127.66646,608.19006,621.8727,630.87354,621.8835,630.8136,599.37274,567.56384,621.7736,562.7824,612.75793,594.4045,603.682
0,585.651,132.05669,598.99866,200.16983,553.9081,200.21039,535.6264,295.18622,526.6535,358.86194,640.0502,200.12807,667.06024,290.6758,649.1465,363.28467,594.7907,376.739,563.0316,376.78262,567.4843,485.80054,580.99023,594.8097,626.486,376.71445,630.7845,485.7367,630.79443,594.75793,572.0495,127.33,594.80536,127.32787,0,0,626.40344,127.66332,608.20605,621.8764,630.88367,621.8852,630.8082,599.3715,567.57214,621.7742,562.7866,612.75977,594.40045,603.6781
0,585.6531,132.05713,598.9999,200.16931,553.91235,200.20753,535.61786,295.18387,526.6533,358.8648,640.0511,200.12762,667.0641,286.32318,649.1544,363.28674,594.7894,376.7392,563.03107,376.78128,567.4913,485.79562,581.0051,594.8044,626.48596,376.7174,630.7906,485.73544,630.8049,594.7572,572.0498,127.33134,594.8066,127.32802,0,0,626.4034,127.663414,608.1964,621.86957,630.87885,621.88153,630.82806,599.3725,567.5735,621.7677,562.7908,612.7511,594.411,603.67285
0,585.64746,132.06027,599.001,200.17079,553.9168,200.20702,535.62244,295.17868,526.6559,358.86816,640.05383,200.13072,667.07416,290.6768,649.1527,363.28702,594.78845,376.74127,563.0336,376.78067,567.49335,485.79926,581.00793,594.8094,626.48083,376.72217,630.78864,485.7398,630.8025,594.75543,572.0461,127.33318,594.8026,127.33014,0,0,626.40326,127.66193,608.18854,621.86743,630.87164,621.8816,630.8272,599.36993,567.563,621.76776,562.78625,612.7488,594.414,603.6787
0,585.64404,132.06027,599.00134,200.16956,553.9198,200.20583,535.62695,290.84366,526.65546,358.8697,640.0526,200.12961,667.06793,290.68213,649.14667,363.31085,594.78235,376.7332,563.03076,376.77155,567.501,485.80768,581.0072,594.8134,626.471,376.71494,630.7857,485.74457,630.79675,594.7625,572.04224,127.331566,594.8025,127.3284,0,0,626.40924,127.660515,603.87134,621.87036,630.845,621.8954,630.8242,599.377,567.5453,621.7665,562.78107,612.7462,594.41205,603.68475
0,585.64655,132.05855,599.0009,200.16751,558.0771,200.2024,535.6332,290.84592,526.6582,358.87625,640.0537,200.1279,667.06586,286.31482,649.1547,363.28613,594.7811,376.71057,563.0313,376.74957,567.502,485.8013,581.0114,594.80963,626.4694,372.49396,630.78076,485.733,630.7967,594.7599,572.0445,127.32907,594.80475,127.32784,0,0,626.4099,127.65969,608.1789,621.86884,630.85406,621.8861,630.8191,599.37366,567.5606,621.76447,562.79016,612.7455,594.4153,603.6806
0,585.64636,132.0643,599.0017,200.1654,558.08154,200.20279,535.6368,295.18872,526.6637,363.2447,640.0494,200.1227,667.07245,286.30988,653.5157,363.29343,594.7815,376.714,563.0315,376.7528,567.4994,485.809,581.01184,594.8213,626.4713,372.49945,630.77686,485.75494,630.79553,594.77826,572.04407,127.333405,594.80255,127.33474,0,0,626.40497,127.669876,608.1797,621.88947,630.8454,621.9101,630.8158,599.3929,567.54126,621.76807,562.78253,612.7443,594.41693,603.6978
0,585.648,132.0639,599.00104,200.16376,558.07983,200.20259,535.63275,295.18686,526.6644,363.24683,640.0506,200.12068,667.0709,286.31018,649.16907,363.29984,594.77527,376.7181,563.0252,376.75818,567.495,485.8152,581.01117,594.82715,626.46136,376.69977,630.77106,485.75745,630.79474,594.78436,572.0467,127.332565,594.80444,127.3343,0,0,626.4066,127.67101,608.17523,621.89905,630.8421,621.9196,630.8177,599.4011,567.5345,621.77594,562.7786,612.753,594.41754,603.70593
0,585.64655,132.062,598.994,200.1685,553.9173,200.20493,535.64136,295.18497,526.6582,358.8903,640.04346,200.12909,667.07104,286.30646,653.5118,363.27914,594.76935,376.7013,563.0231,376.74197,567.5034,485.79962,581.00757,594.8197,626.45386,372.484,630.7719,485.7412,630.7913,594.7777,572.04767,127.33209,594.8028,127.334045,0,0,626.4012,127.673,603.85376,621.8828,630.82324,621.91113,630.821,599.39777,567.51825,621.7684,562.7684,612.7419,594.4151,603.6982
0,585.6482,132.05708,598.9914,200.17203,553.9131,200.20802,535.6323,295.17865,526.6576,358.89316,640.0389,200.13297,667.0663,286.31244,649.1407,363.28436,594.7748,376.70483,563.0291,376.7464,567.5025,485.8062,581.00836,594.82,626.45764,372.48578,630.7758,485.7427,630.7927,594.7748,572.0477,127.329094,594.80475,127.32743,0,0,626.4082,127.66828,603.8579,621.88184,630.8271,621.9092,630.823,599.39624,567.51465,621.76715,562.7661,612.7395,594.4169,603.6999
0,589.9143,132.05019,598.98785,200.17175,553.9089,200.2031,535.636,290.8301,526.65283,358.87018,640.03723,200.1355,667.0669,286.31375,649.1297,363.2848,594.7692,376.70685,563.02673,376.74988,567.5039,485.81427,581.0049,594.825,626.4475,372.48724,630.77313,485.7468,630.79254,594.77435,572.0591,127.326485,594.81335,127.328514,0,0,626.40717,127.675865,603.8467,621.8814,630.8153,621.91156,630.82544,599.3963,567.50665,621.77106,562.7625,612.7424,594.41614,603.70575
0,589.9125,132.0534,598.9871,200.17154,553.91,200.2063,535.6201,290.83456,526.6487,358.88,640.02893,200.13095,667.0757,286.30054,649.1312,363.29483,594.78064,376.72195,563.0365,376.76596,567.5066,485.83093,581.0103,598.9978,626.45935,376.69995,630.7807,485.76776,630.7969,594.7814,572.0566,127.32759,594.81085,127.329445,0,0,626.4067,127.6739,603.8427,621.8833,630.8097,621.91376,630.83026,599.4013,567.50665,621.7785,562.76587,612.75165,594.41754,603.7176
0,589.9107,132.05885,598.986,200.16599,553.9157,200.20128,535.6403,295.18762,526.6582,358.87247,640.0267,200.12994,667.0694,286.3137,649.1211,363.28506,594.7751,376.72244,563.0353,376.76453,567.4895,485.83536,581.00415,599.01544,626.4504,376.70108,630.7643,485.77997,630.78796,594.7973,572.0491,127.33267,594.8099,127.333565,0,0,626.4015,127.68036,603.8188,621.8938,630.78876,621.9322,630.8343,599.4129,567.4921,621.7974,562.7553,612.7736,594.4174,603.7331
0,585.6513,132.0648,598.98627,200.17067,553.9116,200.19865,535.6295,295.1967,526.6576,358.88394,640.03467,200.14578,667.0674,290.6769,649.10443,363.27338,594.77264,376.7297,563.0313,376.77246,567.489,485.841,581.00366,599.02374,626.452,376.70773,630.76495,485.78616,630.78784,594.79266,572.0496,127.331535,594.80676,127.334885,0,0,626.4037,127.67937,603.83057,621.8962,630.7972,621.93115,630.8261,599.4055,567.49963,621.8132,562.75995,612.791,594.4156,603.7414
0,589.9099,132.06763,598.9929,200.17532,553.91644,200.20302,531.3486,295.22287,526.6577,363.25717,640.0366,200.14787,667.07635,290.68277,649.1333,363.2524,594.78,376.74088,563.0362,376.78387,567.49286,485.85492,581.0087,599.02606,626.46295,376.72192,630.76575,485.8099,630.78876,594.80194,572.05023,127.339836,594.80695,127.339836,0,0,626.4023,127.68502,603.8601,621.91956,630.8094,626.2149,630.8201,599.41455,567.51373,621.81757,562.7665,612.7959,594.4141,603.74457
0,589.9103,132.06862,598.99567,200.18347,553.9167,200.20674,535.61005,295.22818,526.6665,363.25665,640.0472,200.16327,667.07056,290.71222,649.11633,363.27652,594.79004,376.76013,563.04297,376.80344,567.4968,485.87723,581.0272,599.04333,626.47644,376.74292,630.7698,485.82587,630.8008,594.8119,572.0513,127.34231,594.8058,127.34054,0,0,626.4011,127.68544,608.1938,626.226,630.82556,626.2274,630.82336,599.4222,567.533,621.8389,562.78516,612.82214,594.4297,603.7679
0,589.91547,132.06824,599.0041,200.18173,553.91907,200.20917,531.3389,295.25232,526.6598,363.29523,640.06134,200.15474,667.08405,290.69547,649.13586,363.28558,594.80743,376.7684,563.0549,376.80988,567.497,485.88086,581.02606,599.0489,630.6647,376.74954,630.77405,485.82248,630.79376,594.8139,572.0545,127.34347,594.8087,127.33844,0,0,626.4075,127.68447,608.2239,626.23584,630.8433,626.23114,630.806,599.42224,567.55023,621.85046,562.7918,612.8373,594.4259,603.7756
0,589.9107,132.06607,599.0033,200.19435,553.90814,200.21239,531.31696,295.2444,526.63947,363.28906,640.07324,200.17998,667.07587,290.72876,649.10986,363.29575,594.81476,376.79282,563.0542,376.83563,567.4951,485.89145,581.01514,599.06055,630.6798,376.77545,630.77856,485.83664,630.794,594.8265,572.05414,127.341064,594.80536,127.33792,0,0,626.40204,127.68394,608.2159,626.2452,630.83514,626.2423,630.8056,599.435,567.52966,621.8562,562.7792,612.8405,594.42065,603.78925
0,589.9131,132.06407,598.99774,200.19206,553.8975,200.2131,531.30273,295.23917,526.62604,363.30896,640.065,200.17609,667.06433,290.71713,649.1091,363.2738,594.79767,376.7736,563.03503,376.81763,567.5002,485.87585,581.00323,599.0509,630.6609,376.75238,630.77155,485.81528,630.7906,594.81335,572.056,127.338455,594.80884,127.336426,0,0,626.40424,127.68459,608.2171,626.2391,630.8394,626.2356,630.80176,599.42346,567.5286,621.8512,562.7742,612.83386,594.411,603.7783
0,585.6536,132.0702,598.99585,200.19803,553.8952,200.21535,531.3067,295.24524,526.63336,363.30887,640.0654,200.18729,667.05707,290.72803,649.0992,363.28018,594.8024,376.77917,563.0423,376.82278,567.4991,485.87894,581.0001,599.05756,630.6638,376.75845,630.7731,485.81586,630.78845,594.8199,572.0527,127.341805,594.8049,127.337845,0,0,626.40045,127.68397,608.2331,626.25024,630.8494,626.2444,630.7896,599.4305,567.533,621.8632,562.77496,612.8499,594.4064,603.78845
0,589.9092,132.06674,598.99664,200.19894,553.89966,200.21617,531.32275,295.25226,526.63666,363.32217,640.0651,200.18791,667.05914,290.7276,649.10297,363.2781,594.7995,376.7716,563.0389,376.81705,567.4976,485.8813,581.00696,599.0536,630.66174,376.75012,630.7762,485.81592,630.7876,594.8209,572.0526,127.34158,594.80493,127.33814,0,0,626.4009,127.68366,608.2377,626.2495,630.8522,626.244,630.78625,599.4295,567.5382,621.86017,562.7776,612.84576,594.4089,603.78284
0,589.9146,132.06398,598.99744,200.20056,553.9011,200.21742,531.3244,295.25137,526.64056,363.32257,640.06647,200.18987,667.0593,290.72952,649.1039,363.27994,594.8004,376.7698,563.0406,376.81473,567.49524,485.87762,581.0031,599.0519,630.6608,376.74893,630.7728,485.81107,630.7847,594.8189,572.0583,127.34128,594.80884,127.33676,0,0,626.40234,127.68625,608.23456,626.24835,630.85187,626.24274,630.7845,599.4277,567.5371,621.85925,562.77576,612.84607,594.40625,603.7804
0,589.9122,132.06583,598.9989,200.19914,553.902,200.21362,531.3285,295.24884,526.6391,363.3121,640.0692,200.18858,667.05365,290.71658,649.07294,363.2913,594.79065,376.7721,563.03235,376.81873,567.4911,485.87384,581.00336,599.0478,626.48315,376.75198,630.7687,485.8048,630.7846,594.81213,572.06134,127.34426,594.80676,127.340454,0,0,626.40063,127.69742,608.2201,626.23395,630.84094,626.23065,630.79034,599.42163,567.52734,621.8493,562.76904,612.83386,594.407,603.775
0,589.9469,132.09106,598.9911,200.21065,553.89484,200.22943,531.32733,295.24838,526.62366,363.30078,640.0422,200.20395,667.04254,290.7325,649.06573,363.26028,594.7665,376.73572,563.0151,376.783,567.45386,485.86542,580.97845,599.0614,626.45233,376.71243,630.73944,485.81113,630.77844,594.81036,576.4292,127.3638,594.8332,127.3677,0,0,626.4166,127.733925,608.20734,626.2254,630.8261,626.2259,630.78595,599.41644,567.5239,621.8454,562.76544,612.83466,594.3986,603.7842
0,589.94916,132.09253,598.9969,200.20483,553.8958,200.22647,531.3413,295.2302,526.6261,358.89548,640.04803,200.19286,667.05347,290.69955,649.11584,363.26685,594.78284,376.72925,563.0309,376.77765,567.4659,485.85266,580.9821,599.0521,626.4701,376.70438,630.7498,485.7999,630.77795,594.8088,576.4335,127.36396,594.8332,127.36917,0,0,626.4172,127.73451,603.863,621.91864,630.7994,626.22156,630.8012,599.4143,567.49915,621.8313,562.7519,612.81445,594.40546,603.7737
0,589.9574,132.09512,598.99567,200.205,553.89557,200.22534,531.3336,295.23254,526.62897,363.2515,640.0496,200.19513,667.04803,290.70645,649.1028,363.28397,594.77783,376.72812,563.0241,376.77808,567.4659,485.84958,580.9828,599.0477,626.4658,376.70276,630.7554,485.79257,630.78,594.80164,576.4475,127.36339,594.8398,127.37308,0,0,626.4215,127.73707,603.8739,621.91235,630.81116,626.2115,630.7952,599.41016,567.50287,621.83075,562.7521,612.813,594.4046,603.77155
0,589.9955,132.08614,598.9775,200.21376,553.8673,200.23141,531.3029,295.17633,526.6207,358.83237,640.04535,200.20842,667.0461,290.749,649.1367,358.88516,594.7597,372.43625,563.0066,376.69516,567.46277,485.75238,580.98804,599.0044,626.4549,372.41418,630.74896,485.72253,630.76294,594.81335,576.499,127.36258,594.8625,127.37112,563.03064,136.64882,626.403,127.75711,603.8138,621.9099,630.77234,626.2132,630.7876,599.43304,567.5229,621.7925,562.76306,612.7812,590.2057,603.708
0,589.9981,132.08737,598.9804,200.21025,553.8767,200.22241,531.3119,295.1789,526.6249,358.8418,640.0462,200.20775,667.04736,290.7337,649.166,358.889,594.7641,372.4263,563.0099,372.492,567.46216,485.73697,580.98303,598.9997,626.4577,372.4027,630.7476,485.70328,630.75995,594.81586,576.4997,127.3606,594.866,127.37208,563.0332,136.63824,626.4063,127.75872,603.7875,621.9154,630.76044,626.2229,630.80255,599.4361,567.49365,621.78827,562.74414,612.7748,590.2052,603.7014
0,589.97925,132.06187,598.98126,200.20853,553.8814,200.22153,531.3143,295.18283,526.62396,358.84454,640.0337,200.20073,667.05316,290.73788,653.50903,358.89017,594.7663,372.44324,563.0111,376.70404,567.46497,485.74704,580.9882,599.0036,626.4624,372.419,630.75446,485.7135,630.7642,594.8152,576.47125,127.3383,594.8512,127.34478,563.0222,140.98514,626.40454,127.73693,603.8046,621.91846,630.77496,626.2259,630.79944,599.4327,567.50543,621.7889,562.75244,612.77673,594.39453,603.71375
0,589.9794,132.06679,598.9818,200.21613,553.8813,200.22261,531.3088,295.19864,526.618,358.85803,640.0412,200.21582,667.0349,290.8025,649.10236,363.31354,594.77045,372.47845,563.01117,376.73053,567.4798,485.77292,581.0073,599.0013,626.4704,372.46054,630.75745,485.74036,630.7697,594.8101,576.47675,127.34115,594.8497,127.350586,563.03357,140.98827,626.403,127.74251,603.8551,621.9192,630.8071,626.217,630.7863,599.42584,567.55255,621.7842,562.7864,612.7727,594.40063,603.71265
0,589.9804,132.0675,598.9792,200.21634,553.8809,200.21875,531.2956,295.1959,526.6163,358.8642,640.0402,200.22185,667.02386,290.8114,649.1072,363.3302,594.75555,372.46884,562.9982,376.72266,567.4751,485.76883,581.00696,599.00006,626.4513,372.45148,630.7526,485.73495,630.77075,594.8093,576.47974,127.34451,594.8491,127.35279,563.0296,140.99567,626.39813,127.74552,603.85956,621.91583,630.81354,626.2143,630.7853,599.4252,567.55597,621.78424,562.7866,612.77313,594.39996,603.71045
0,590.00903,132.0661,598.98535,200.22415,553.8886,200.22694,531.2929,295.19296,526.613,358.86026,640.05414,200.22928,667.03296,290.81274,649.1264,363.32852,594.7595,372.45654,563.0028,376.71017,567.4795,485.76047,581.0064,598.9986,626.45465,372.44107,630.7559,485.72815,630.77124,594.8114,576.50287,127.34677,594.86896,127.34704,563.0231,136.64287,626.4118,127.73406,603.85266,621.9155,630.80756,626.21643,630.7883,599.4277,567.5496,621.7821,562.7824,612.7695,594.4007,603.7087
